"Colorado Medicaid Fee Schedule January 1, 2012",,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after January 1, 2012.  Please refer to the Fee Schedule Instructions on the website for an explanation of each field.",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Relative Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
78456,TC,15.84,7.41,$117.37,0,999,0,No,
78456,,20.96,7.41,$155.31,0,999,0,No,
78457,26,4,7.41,$29.64,0,999,0,No,
78457,TC,13,7.41,$96.33,0,999,0,No,
78457,,17,7.41,$125.97,0,999,0,No,
78458,26,5.4,7.41,$40.01,0,999,0,No,
78458,TC,12.6,7.41,$93.37,0,999,0,No,
78458,,18,7.41,$133.38,0,999,0,No,
78459,26,9.42,7.41,$69.80,0,999,0,Yes,
78459,TC,83,7.41,$615.03,0,999,0,Yes,
78459,,100,7.41,$741.00,0,999,0,Yes,
78466,26,3.7,7.41,$27.42,0,999,0,No,
78466,TC,5.5,7.41,$40.76,0,999,0,No,
78466,,9.2,7.41,$68.17,0,999,0,No,
78468,26,5.13,7.41,$38.01,0,999,0,No,
78468,TC,7.5,7.41,$55.58,0,999,0,No,
78468,,15,7.41,$111.15,0,999,0,No,
78469,26,5.78,7.41,$42.83,0,999,0,No,
78469,TC,14,7.41,$103.74,0,999,0,No,
78469,,21.5,7.41,$159.32,0,999,0,No,
78472,26,6.11,7.41,$45.28,0,999,0,No,
78472,TC,7.5,7.41,$55.58,0,999,0,No,
78472,,15,7.41,$111.15,0,999,0,No,
78473,26,7.56,7.41,$56.02,0,999,0,No,
78473,TC,28.1,7.41,$208.22,0,999,0,No,
78473,,35.66,7.41,$264.24,0,999,0,No,
78481,26,6.34,7.41,$46.98,0,999,0,No,
78481,TC,10,7.41,$74.10,0,999,0,No,
78481,,20,7.41,$148.20,0,999,0,No,
78483,26,8.52,7.41,$63.13,0,999,0,No,
78483,TC,32.54,7.41,$241.12,0,999,0,No,
78483,,41.06,7.41,$304.25,0,999,0,No,
78491,26,9.54,7.41,$70.69,0,999,0,Yes,
78491,TC,97,7.41,$718.77,0,999,0,Yes,
78491,,117,7.41,$866.97,0,999,0,Yes,
78492,26,12.02,7.41,$89.07,0,999,0,Yes,
78492,TC,117,7.41,$866.97,0,999,0,Yes,
78492,,141,7.41,"$1,044.81",0,999,0,Yes,
78494,26,5.76,7.41,$42.68,0,999,0,No,
78494,TC,21.2,7.41,$157.09,0,999,0,No,
78494,,26.96,7.41,$199.77,0,999,0,No,
78496,26,2.64,7.41,$19.56,0,999,0,No,
78496,TC,6.55,7.41,$48.54,0,999,0,No,
78496,,9.19,7.41,$68.10,0,999,0,No,
78499,26,,,Code is manually priced,0,999,0,No,
78499,,,,Code is manually priced,0,999,0,No,
78579,26,2.33,7.41,$17.27,0,999,0,No,
78579,TC,15.38,7.41,$113.97,0,999,0,No,
78579,,17.71,7.41,$131.23,0,999,0,No,
78580,26,4.49,7.41,$33.27,0,999,0,No,
78580,TC,6.9,7.41,$51.13,0,999,0,No,
78580,,11.4,7.41,$84.47,0,999,0,No,
78582,26,5.05,7.41,$37.42,0,999,0,No,
78582,TC,27.62,7.41,$204.66,0,999,0,No,
78582,,32.67,7.41,$242.08,0,999,0,No,
78597,26,3.47,7.41,$25.71,0,999,0,No,
78597,TC,16.49,7.41,$122.19,0,999,0,No,
78597,,19.96,7.41,$147.90,0,999,0,No,
78598,26,3.95,7.41,$29.27,0,999,0,No,
78598,TC,26.72,7.41,$198.00,0,999,0,No,
78598,,30.67,7.41,$227.26,0,999,0,No,
78599,26,,,Code is manually priced,0,999,0,No,
78599,,,,Code is manually priced,0,999,0,No,
78600,26,2.69,7.41,$19.93,0,999,0,No,
78600,TC,6.5,7.41,$48.17,0,999,0,No,
78600,,10,7.41,$74.10,0,999,0,No,
78601,26,3.08,7.41,$22.82,0,999,0,No,
78601,TC,7.5,7.41,$55.58,0,999,0,No,
78601,,12.5,7.41,$92.63,0,999,0,No,
78605,26,3.25,7.41,$24.08,0,999,0,No,
78605,TC,9.5,7.41,$70.40,0,999,0,No,
78605,,14,7.41,$103.74,0,999,0,No,
78606,26,3.88,7.41,$28.75,0,999,0,No,
78606,TC,10.5,7.41,$77.81,0,999,0,No,
78606,,16.5,7.41,$122.27,0,999,0,No,
78607,26,7.44,7.41,$55.13,0,999,0,Yes,
78607,TC,14,7.41,$103.74,0,999,0,Yes,
78607,,22.5,7.41,$166.73,0,999,0,Yes,
78608,26,8.09,7.41,$59.95,0,999,0,Yes,
78608,TC,206.76,7.41,"$1,532.09",0,999,0,Yes,
78608,,214.89,7.41,"$1,592.33",0,999,0,Yes,
78609,26,8.09,7.41,$59.95,0,999,0,Yes,
78609,TC,206.76,7.41,"$1,532.09",0,999,0,Yes,
78609,,214.89,7.41,"$1,592.33",0,999,0,Yes,
78610,26,1.88,7.41,$13.93,0,999,0,No,
78610,TC,4.5,7.41,$33.35,0,999,0,No,
78610,,7.5,7.41,$55.58,0,999,0,No,
78630,TC,3.6,7.41,$26.68,0,999,0,No,
78630,26,4.14,7.41,$30.68,0,999,0,No,
78630,,10.6,7.41,$78.55,0,999,0,No,
78635,TC,2.6,7.41,$19.27,0,999,0,No,
78635,26,3.73,7.41,$27.64,0,999,0,No,
78635,,7.6,7.41,$56.32,0,999,0,No,
78645,TC,1.5,7.41,$11.12,0,999,0,No,
78645,26,3,7.41,$22.23,0,999,0,No,
78645,,4.5,7.41,$33.35,0,999,0,No,
78647,26,3.89,7.41,$28.82,0,999,0,No,
78647,,28.07,7.41,$208.00,0,999,0,No,
78650,TC,3.1,7.41,$22.97,0,999,0,No,
78650,26,3.71,7.41,$27.49,0,999,0,No,
78650,,9.1,7.41,$67.43,0,999,0,No,
78660,TC,1,7.41,$7.41,0,999,0,No,
78660,26,3.21,7.41,$23.79,0,999,0,No,
78660,,7,7.41,$51.87,0,999,0,No,
78699,26,,,Code is manually priced,0,999,0,No,
78699,,,,Code is manually priced,0,999,0,No,
78700,26,2.73,7.41,$20.23,0,999,0,No,
78700,TC,5.7,7.41,$42.24,0,999,0,No,
78700,,9.2,7.41,$68.17,0,999,0,No,
78701,26,2.95,7.41,$21.86,0,999,0,No,
78701,TC,6.5,7.41,$48.17,0,999,0,No,
78701,,10.5,7.41,$77.81,0,999,0,No,
78707,26,4.5,7.41,$33.35,0,999,0,No,
78707,TC,6.8,7.41,$50.39,0,999,0,No,
78707,,11.3,7.41,$83.73,0,999,0,No,
78708,26,6.02,7.41,$44.61,0,999,0,No,
78708,TC,16.79,7.41,$124.41,0,999,0,No,
78708,,22.81,7.41,$169.02,0,999,0,No,
78709,26,6.73,7.41,$49.87,0,999,0,No,
78709,TC,16.78,7.41,$124.34,0,999,0,No,
78709,,23.51,7.41,$174.21,0,999,0,No,
78710,26,4.01,7.41,$29.71,0,999,0,No,
78710,TC,14,7.41,$103.74,0,999,0,No,
78710,,22,7.41,$163.02,0,999,0,No,
78725,26,2.26,7.41,$16.75,0,999,0,No,
78725,TC,4,7.41,$29.64,0,999,0,No,
78725,,8,7.41,$59.28,0,999,0,No,
78730,26,1.05,7.41,$7.78,0,999,0,No,
78730,TC,6,7.41,$44.46,0,999,0,No,
78730,,8.87,7.41,$65.73,0,999,0,No,
78740,26,3.49,7.41,$25.86,0,999,0,No,
78740,TC,6,7.41,$44.46,0,999,0,No,
78740,,10,7.41,$74.10,0,999,0,No,
78761,26,4.32,7.41,$32.01,0,999,0,No,
78761,TC,5.5,7.41,$40.76,0,999,0,No,
78761,,12,7.41,$88.92,0,999,0,No,
78799,26,,,Code is manually priced,0,999,0,No,
78799,,,,Code is manually priced,0,999,0,No,
78800,TC,1,7.41,$7.41,0,999,0,No,
78800,26,3.96,7.41,$29.34,0,999,0,No,
78800,,7,7.41,$51.87,0,999,0,No,
78801,TC,1,7.41,$7.41,0,999,0,No,
78801,26,4.8,7.41,$35.57,0,999,0,No,
78801,,7.5,7.41,$55.58,0,999,0,No,
78802,TC,1,7.41,$7.41,0,999,0,No,
78802,26,5.21,7.41,$38.61,0,999,0,No,
78802,,7.5,7.41,$55.58,0,999,0,No,
78803,26,6.62,7.41,$49.05,0,999,0,No,
78803,TC,17.5,7.41,$129.68,0,999,0,No,
78803,,26,7.41,$192.66,0,999,0,No,
78804,26,5.39,7.41,$39.94,0,999,0,No,
78804,TC,16.53,7.41,$122.49,0,999,0,No,
78804,,21.92,7.41,$162.43,0,999,0,No,
78805,26,3.98,7.41,$29.49,0,999,0,No,
78805,TC,13.54,7.41,$100.33,0,999,0,No,
78805,,17.52,7.41,$129.82,0,999,0,No,
78806,TC,1,7.41,$7.41,0,999,0,No,
78806,26,5.21,7.41,$38.61,0,999,0,No,
78806,,7.5,7.41,$55.58,0,999,0,No,
78807,26,6.63,7.41,$49.13,0,999,0,No,
78807,TC,21.74,7.41,$161.09,0,999,0,No,
78807,,29.38,7.41,$217.71,0,999,0,No,
78808,,4.13,7.41,$30.60,0,999,0,No,
78811,26,6.79,7.41,$50.31,0,999,0,Yes,
78811,TC,169.98,7.41,"$1,259.55",0,999,0,Yes,
78811,,176.6,7.41,"$1,308.61",0,999,0,Yes,
78812,26,9.76,7.41,$72.32,0,999,0,Yes,
78812,TC,169.98,7.41,"$1,259.55",0,999,0,Yes,
78812,,178.19,7.41,"$1,320.39",0,999,0,Yes,
78813,26,9.85,7.41,$72.99,0,999,0,Yes,
78813,TC,169.98,7.41,"$1,259.55",0,999,0,Yes,
78813,,178.46,7.41,"$1,322.39",0,999,0,Yes,
78814,26,10.79,7.41,$79.95,0,999,0,Yes,
78814,TC,169.98,7.41,"$1,259.55",0,999,0,Yes,
78814,,193.08,7.41,"$1,430.72",0,999,0,Yes,
78815,26,12.26,7.41,$90.85,0,999,0,Yes,
78815,TC,183.06,7.41,"$1,356.47",0,999,0,Yes,
78815,,194.12,7.41,"$1,438.43",0,999,0,Yes,
78816,26,11.75,7.41,$87.07,0,999,0,Yes,
78816,TC,183.06,7.41,"$1,356.47",0,999,0,Yes,
78816,,194.41,7.41,"$1,440.58",0,999,0,Yes,
78999,26,,,Code is manually priced,0,999,0,No,
78999,,,,Code is manually priced,0,999,0,No,
79005,TC,7.26,7.41,$53.80,0,999,0,No,
79005,26,9.87,7.41,$73.14,0,999,0,No,
79005,,18.02,7.41,$133.53,0,999,0,No,
79101,TC,7.9,7.41,$58.54,0,999,0,No,
79101,26,10.8,7.41,$80.03,0,999,0,No,
79101,,21.77,7.41,$161.32,0,999,0,No,
79200,TC,3.7,7.41,$27.42,0,999,0,No,
79200,26,12.08,7.41,$89.51,0,999,0,No,
79200,,21.7,7.41,$160.80,0,999,0,No,
79300,TC,4,7.41,$29.64,0,999,0,No,
79300,26,9.78,7.41,$72.47,0,999,0,No,
79300,,24,7.41,$177.84,0,999,0,No,
79403,26,11.85,7.41,$87.81,0,999,0,No,
79403,TC,16.04,7.41,$118.86,0,999,0,No,
79403,,27.89,7.41,$206.66,0,999,0,No,
79440,26,12.06,7.41,$89.36,0,999,0,No,
79440,,19.01,7.41,$140.86,0,999,0,No,
79440,TC,22.5,7.41,$166.73,0,999,0,No,
79445,TC,11.04,7.41,$81.81,0,999,0,No,
79445,26,13.29,7.41,$98.48,0,999,0,No,
79445,,24.32,7.41,$180.21,0,999,0,No,
79999,TC,,,Code is manually priced,0,999,0,No,
79999,26,,,Code is manually priced,0,999,0,No,
79999,,,,Code is manually priced,0,999,0,No,
80047,,21.48,1.00,$21.48,0,999,0,No,
80048,,10.44,1.00,$10.44,0,999,0,No,
80050,,42.55,1.00,$42.55,0,999,0,No,
80051,,8.64,1.00,$8.64,0,999,0,No,
80053,,13.04,1.00,$13.04,0,999,0,No,
80055,,30.29,1.00,$30.29,0,999,0,No,
80061,,16.51,1.00,$16.51,0,999,0,No,
80069,,10.7,1.00,$10.70,0,999,0,No,
80074,,58.72,1.00,$58.72,0,999,0,No,
80076,,10.08,1.00,$10.08,0,999,0,No,
80100,,17.94,1.00,$17.94,0,999,0,No,
80101,,16.98,1.00,$16.98,0,999,0,No,
80102,,16.32,1.00,$16.32,0,999,0,No,
80103,,30.36,1.00,$30.36,0,999,0,No,
80104,,15.23,1.00,$15.23,0,999,0,No,
80150,,18.58,1.00,$18.58,0,999,0,No,
80152,,22.06,1.00,$22.06,0,999,0,No,
80154,,22.8,1.00,$22.80,0,999,0,No,
80156,,17.95,1.00,$17.95,0,999,0,No,
80157,,12.26,1.00,$12.26,0,999,0,No,
80158,,22.25,1.00,$22.25,0,999,0,No,
80160,,21.22,1.00,$21.22,0,999,0,No,
80162,,16.36,1.00,$16.36,0,999,0,No,
80164,,16.69,1.00,$16.69,0,999,0,No,
80166,,19.11,1.00,$19.11,0,999,0,No,
80168,,20.14,1.00,$20.14,0,999,0,No,
80170,,20.2,1.00,$20.20,0,999,0,No,
80172,,20.09,1.00,$20.09,0,999,0,No,
80173,,17.95,1.00,$17.95,0,999,0,No,
80174,,21.22,1.00,$21.22,0,999,0,No,
80176,,18.11,1.00,$18.11,0,999,0,No,
80178,,8.15,1.00,$8.15,0,999,0,No,
80182,,16.69,1.00,$16.69,0,999,0,No,
80184,,14.12,1.00,$14.12,0,999,0,No,
80185,,16.33,1.00,$16.33,0,999,0,No,
80186,,16.98,1.00,$16.98,0,999,0,No,
80188,,20.45,1.00,$20.45,0,999,0,No,
80190,,20.65,1.00,$20.65,0,999,0,No,
80192,,20.65,1.00,$20.65,0,999,0,No,
80194,,18,1.00,$18.00,0,999,0,No,
80195,,12.78,1.00,$12.78,0,999,0,No,
80196,,8.74,1.00,$8.74,0,999,0,No,
80197,,16.93,1.00,$16.93,0,999,0,No,
80198,,17.45,1.00,$17.45,0,999,0,No,
80200,,19.88,1.00,$19.88,0,999,0,No,
80201,,14.71,1.00,$14.71,0,999,0,No,
80202,,16.69,1.00,$16.69,0,999,0,No,
80299,,16.88,1.00,$16.88,0,999,0,No,
80400,,40.2,1.00,$40.20,0,999,0,No,
80402,,107.17,1.00,$107.17,0,999,0,No,
80406,,76.96,1.00,$76.96,0,999,0,No,
80408,,154.72,1.00,$154.72,0,999,0,No,
80410,,99.04,1.00,$99.04,0,999,0,No,
80412,,406.3,1.00,$406.30,0,999,0,No,
80414,,63.65,1.00,$63.65,0,999,0,No,
80415,,68.9,1.00,$68.90,0,999,0,No,
80416,,162.7,1.00,$162.70,0,999,0,No,
80417,,54.23,1.00,$54.23,0,999,0,No,
80418,,714.46,1.00,$714.46,0,999,0,No,
80420,,88.8,1.00,$88.80,0,999,0,No,
80422,,56.82,1.00,$56.82,0,999,0,No,
80424,,62.27,1.00,$62.27,0,999,0,No,
80426,,183.02,1.00,$183.02,0,999,0,No,
80428,,82.2,1.00,$82.20,0,999,0,No,
80430,,96.73,1.00,$96.73,0,999,0,No,
80432,,145.45,1.00,$145.45,0,999,0,No,
80434,,124.66,1.00,$124.66,0,999,0,No,
80435,,126.95,1.00,$126.95,0,999,0,No,
80436,,112.38,1.00,$112.38,0,999,0,No,
80438,,62.12,1.00,$62.12,0,999,0,No,
80439,,82.82,1.00,$82.82,0,999,0,No,
80440,,71.66,1.00,$71.66,0,999,0,No,
80500,,18.15,1.00,$18.15,0,999,0,No,
80502,,47.89,1.00,$47.89,0,999,0,No,
81000,,3.9,1.00,$3.90,0,999,0,No,
81001,,3.9,1.00,$3.90,0,999,0,No,
81002,,3.16,1.00,$3.16,0,999,0,No,
81003,,2.77,1.00,$2.77,0,999,0,No,
81005,,2.67,1.00,$2.67,0,999,0,No,
81007,,3.17,1.00,$3.17,0,999,0,No,
81015,,3.74,1.00,$3.74,0,999,0,No,
81020,,4.54,1.00,$4.54,0,999,0,No,
81025,,7.79,1.00,$7.79,0,999,0,No,
81050,,3.68,1.00,$3.68,0,999,0,No,
81099,,,,Code is manually priced,0,999,0,No,
81200,,,,Not a benefit,,,,,
81205,,,,Not a benefit,,,,,
81206,,,,Not a benefit,,,,,
81207,,,,Not a benefit,,,,,
81208,,,,Not a benefit,,,,,
81209,,,,Not a benefit,,,,,
81210,,,,Not a benefit,,,,,
81211,,,,Not a benefit,,,,,
81212,,,,Not a benefit,,,,,
81213,,,,Not a benefit,,,,,
81214,,,,Not a benefit,,,,,
81215,,,,Not a benefit,,,,,
81216,,,,Not a benefit,,,,,
81217,,,,Not a benefit,,,,,
81220,,,,Not a benefit,,,,,
81221,,,,Not a benefit,,,,,
81222,,,,Not a benefit,,,,,
81223,,,,Not a benefit,,,,,
81224,,,,Not a benefit,,,,,
81225,,,,Not a benefit,,,,,
81226,,,,Not a benefit,,,,,
81227,,,,Not a benefit,,,,,
81228,,,,Not a benefit,,,,,
81229,,,,Not a benefit,,,,,
81240,,,,Not a benefit,,,,,
81241,,,,Not a benefit,,,,,
81242,,,,Not a benefit,,,,,
81243,,,,Not a benefit,,,,,
81244,,,,Not a benefit,,,,,
81245,,,,Not a benefit,,,,,
81250,,,,Not a benefit,,,,,
81251,,,,Not a benefit,,,,,
81255,,,,Not a benefit,,,,,
81256,,,,Not a benefit,,,,,
81257,,,,Not a benefit,,,,,
81260,,,,Not a benefit,,,,,
81261,,,,Not a benefit,,,,,
81262,,,,Not a benefit,,,,,
81263,,,,Not a benefit,,,,,
81264,,,,Not a benefit,,,,,
81265,,,,Not a benefit,,,,,
81266,,,,Not a benefit,,,,,
81267,,,,Not a benefit,,,,,
81268,,,,Not a benefit,,,,,
81270,,,,Not a benefit,,,,,
81275,,,,Not a benefit,,,,,
81280,,,,Not a benefit,,,,,
81281,,,,Not a benefit,,,,,
81282,,,,Not a benefit,,,,,
81290,,,,Not a benefit,,,,,
81291,,,,Not a benefit,,,,,
81292,,,,Not a benefit,,,,,
81293,,,,Not a benefit,,,,,
81294,,,,Not a benefit,,,,,
81295,,,,Not a benefit,,,,,
81296,,,,Not a benefit,,,,,
81297,,,,Not a benefit,,,,,
81298,,,,Not a benefit,,,,,
81299,,,,Not a benefit,,,,,
81300,,,,Not a benefit,,,,,
81301,,,,Not a benefit,,,,,
81302,,,,Not a benefit,,,,,
81303,,,,Not a benefit,,,,,
81304,,,,Not a benefit,,,,,
81310,,,,Not a benefit,,,,,
81315,,,,Not a benefit,,,,,
81316,,,,Not a benefit,,,,,
81317,,,,Not a benefit,,,,,
81318,,,,Not a benefit,,,,,
81319,,,,Not a benefit,,,,,
81330,,,,Not a benefit,,,,,
81331,,,,Not a benefit,,,,,
81332,,,,Not a benefit,,,,,
81340,,,,Not a benefit,,,,,
81341,,,,Not a benefit,,,,,
81342,,,,Not a benefit,,,,,
81350,,,,Not a benefit,,,,,
81355,,,,Not a benefit,,,,,
81370,,,,Not a benefit,,,,,
81371,,,,Not a benefit,,,,,
81372,,,,Not a benefit,,,,,
81373,,,,Not a benefit,,,,,
81374,,,,Not a benefit,,,,,
81375,,,,Not a benefit,,,,,
81376,,,,Not a benefit,,,,,
81377,,,,Not a benefit,,,,,
81378,,,,Not a benefit,,,,,
81379,,,,Not a benefit,,,,,
81380,,,,Not a benefit,,,,,
81381,,,,Not a benefit,,,,,
81382,,,,Not a benefit,,,,,
81383,,,,Not a benefit,,,,,
81400,,,,Not a benefit,,,,,
81401,,,,Not a benefit,,,,,
81402,,,,Not a benefit,,,,,
81403,,,,Not a benefit,,,,,
81404,,,,Not a benefit,,,,,
81405,,,,Not a benefit,,,,,
81406,,,,Not a benefit,,,,,
81407,,,,Not a benefit,,,,,
81408,,,,Not a benefit,,,,,
82000,,15.25,1.00,$15.25,0,999,0,No,
82003,,23.61,1.00,$23.61,0,999,0,No,
82009,,5.57,1.00,$5.57,0,999,0,No,
82010,,10.08,1.00,$10.08,0,999,0,No,
82013,,13.78,1.00,$13.78,0,999,0,No,
82016,,17.09,1.00,$17.09,0,999,0,No,
82017,,3.27,1.00,$3.27,0,999,0,No,
82024,,13.73,1.00,$13.73,0,999,0,No,
82030,,17.47,1.00,$17.47,0,999,0,No,
82040,,6.11,1.00,$6.11,0,999,0,No,
82042,,3.56,1.00,$3.56,0,999,0,No,
82043,,7.15,1.00,$7.15,0,999,0,No,
82044,,5.64,1.00,$5.64,0,999,0,No,
82045,,30.41,1.00,$30.41,0,999,0,No,
82055,,13.31,1.00,$13.31,0,999,0,No,
82075,,14.87,1.00,$14.87,0,999,0,No,
82085,,11.98,1.00,$11.98,0,999,0,No,
82088,,50.23,1.00,$50.23,0,999,0,No,
82101,,37,1.00,$37.00,0,999,0,No,
82103,,16.55,1.00,$16.55,0,999,0,No,
82104,,17.83,1.00,$17.83,0,999,0,No,
82105,,20.68,1.00,$20.68,0,999,0,No,
82106,,20.68,1.00,$20.68,0,999,0,No,
82107,,63.38,1.00,$63.38,0,999,0,No,
82108,,31.42,1.00,$31.42,0,999,0,No,
82120,,2.12,1.00,$2.12,0,999,0,No,
82127,,17.09,1.00,$17.09,0,999,0,No,
82128,,17.09,1.00,$17.09,0,999,0,No,
82131,,3.27,1.00,$3.27,0,999,0,No,
82135,,20.29,1.00,$20.29,0,999,0,No,
82136,,3.27,1.00,$3.27,0,999,0,No,
82139,,3.27,1.00,$3.27,0,999,0,No,
82140,,17.97,1.00,$17.97,0,999,0,No,
82143,,8.48,1.00,$8.48,0,999,0,No,
82145,,19.17,1.00,$19.17,0,999,0,No,
82150,,7.99,1.00,$7.99,0,999,0,No,
82154,,18.37,1.00,$18.37,0,999,0,No,
82157,,36.09,1.00,$36.09,0,999,0,No,
82160,,30.84,1.00,$30.84,0,999,0,No,
82163,,25.3,1.00,$25.30,0,999,0,No,
82164,,18,1.00,$18.00,0,999,0,No,
82172,,19.1,1.00,$19.10,0,999,0,No,
82175,,23.38,1.00,$23.38,0,999,0,No,
82180,,12.19,1.00,$12.19,0,999,0,No,
82190,,18.37,1.00,$18.37,0,999,0,No,
82205,,14.12,1.00,$14.12,0,999,0,No,
82232,,19.95,1.00,$19.95,0,999,0,No,
82239,,10.39,1.00,$10.39,0,999,0,No,
82240,,15.76,1.00,$15.76,0,999,0,No,
82247,,6.19,1.00,$6.19,0,999,0,No,
82248,,6.19,1.00,$6.19,0,999,0,No,
82252,,1.71,1.00,$1.71,0,999,0,No,
82261,,3.27,1.00,$3.27,0,999,0,No,
82270,,4.01,1.00,$4.01,0,999,0,No,
82271,,3.03,1.00,$3.03,0,999,0,No,
82272,,3.03,1.00,$3.03,0,999,0,No,
82274,,4.01,1.00,$4.01,0,999,0,No,
82286,,8.49,1.00,$8.49,0,999,0,No,
82300,,28.52,1.00,$28.52,0,999,0,No,
82306,,36.48,1.00,$36.48,0,999,0,No,
82308,,33.01,1.00,$33.01,0,999,0,No,
82310,,6.34,1.00,$6.34,0,999,0,No,
82330,,16.85,1.00,$16.85,0,999,0,No,
82331,,6.37,1.00,$6.37,0,999,0,No,
82340,,7.42,1.00,$7.42,0,999,0,No,
82355,,14.26,1.00,$14.26,0,999,0,No,
82360,,15.88,1.00,$15.88,0,999,0,No,
82365,,15.9,1.00,$15.90,0,999,0,No,
82370,,15.44,1.00,$15.44,0,999,0,No,
82373,,8.87,1.00,$8.87,0,999,0,No,
82374,,3.5,1.00,$3.50,0,999,0,No,
82375,,15.2,1.00,$15.20,0,999,0,No,
82376,,6.14,1.00,$6.14,0,999,0,No,
82378,,23.38,1.00,$23.38,0,999,0,No,
82379,,3.27,1.00,$3.27,0,999,0,No,
82380,,11.36,1.00,$11.36,0,999,0,No,
82382,,21.19,1.00,$21.19,0,999,0,No,
82383,,30.9,1.00,$30.90,0,999,0,No,
82384,,31.13,1.00,$31.13,0,999,0,No,
82387,,9.96,1.00,$9.96,0,999,0,No,
82390,,13.24,1.00,$13.24,0,999,0,No,
82397,,9.96,1.00,$9.96,0,999,0,No,
82415,,15.62,1.00,$15.62,0,999,0,No,
82435,,3.44,1.00,$3.44,0,999,0,No,
82436,,6.2,1.00,$6.20,0,999,0,No,
82438,,6.03,1.00,$6.03,0,999,0,No,
82441,,7.39,1.00,$7.39,0,999,0,No,
82465,,5.38,1.00,$5.38,0,999,0,No,
82480,,9.72,1.00,$9.72,0,999,0,No,
82482,,9.47,1.00,$9.47,0,999,0,No,
82485,,21.89,1.00,$21.89,0,999,0,No,
82486,,22.26,1.00,$22.26,0,999,0,No,
82487,,19.68,1.00,$19.68,0,999,0,No,
82488,,26.34,1.00,$26.34,0,999,0,No,
82489,,22.8,1.00,$22.80,0,999,0,No,
82491,,22.26,1.00,$22.26,0,999,0,No,
82492,,22.26,1.00,$22.26,0,999,0,No,
82495,,25.01,1.00,$25.01,0,999,0,No,
82507,,34.28,1.00,$34.28,0,999,0,No,
82520,,18.68,1.00,$18.68,0,999,0,No,
82523,,23.05,1.00,$23.05,0,999,0,No,
82525,,15.28,1.00,$15.28,0,999,0,No,
82528,,27.75,1.00,$27.75,0,999,0,No,
82530,,20.61,1.00,$20.61,0,999,0,No,
82533,,20.1,1.00,$20.10,0,999,0,No,
82540,,5.71,1.00,$5.71,0,999,0,No,
82541,,22.26,1.00,$22.26,0,999,0,No,
82542,,22.26,1.00,$22.26,0,999,0,No,
82543,,22.26,1.00,$22.26,0,999,0,No,
82544,,22.26,1.00,$22.26,0,999,0,No,
82550,,8.04,1.00,$8.04,0,999,0,No,
82552,,16.51,1.00,$16.51,0,999,0,No,
82553,,14.23,1.00,$14.23,0,999,0,No,
82554,,14.63,1.00,$14.63,0,999,0,No,
82565,,6.32,1.00,$6.32,0,999,0,No,
82570,,6.37,1.00,$6.37,0,999,0,No,
82575,,11.65,1.00,$11.65,0,999,0,No,
82585,,8.72,1.00,$8.72,0,999,0,No,
82595,,7.99,1.00,$7.99,0,999,0,No,
82600,,23.92,1.00,$23.92,0,999,0,No,
82607,,18.58,1.00,$18.58,0,999,0,No,
82608,,17.66,1.00,$17.66,0,999,0,No,
82610,,5.57,1.00,$5.57,0,999,0,No,
82615,,10.08,1.00,$10.08,0,999,0,No,
82626,,31.15,1.00,$31.15,0,999,0,No,
82627,,27.4,1.00,$27.40,0,999,0,No,
82633,,38.19,1.00,$38.19,0,999,0,No,
82634,,36.09,1.00,$36.09,0,999,0,No,
82638,,15.09,1.00,$15.09,0,999,0,No,
82646,,25.46,1.00,$25.46,0,999,0,No,
82649,,31.68,1.00,$31.68,0,999,0,No,
82651,,23.61,1.00,$23.61,0,999,0,No,
82652,,47.45,1.00,$47.45,0,999,0,No,
82654,,17.07,1.00,$17.07,0,999,0,No,
82656,,10.76,1.00,$10.76,0,999,0,No,
82657,,22.26,1.00,$22.26,0,999,0,No,
82658,,22.26,1.00,$22.26,0,999,0,No,
82664,,42.36,1.00,$42.36,0,999,0,No,
82666,,26.5,1.00,$26.50,0,999,0,No,
82668,,23.16,1.00,$23.16,0,999,0,No,
82670,,34.46,1.00,$34.46,0,999,0,No,
82671,,39.82,1.00,$39.82,0,999,0,No,
82672,,26.74,1.00,$26.74,0,999,0,No,
82677,,29.81,1.00,$29.81,0,999,0,No,
82679,,30.78,1.00,$30.78,0,999,0,No,
82690,,21.32,1.00,$21.32,0,999,0,No,
82693,,18.36,1.00,$18.36,0,999,0,No,
82696,,29.07,1.00,$29.07,0,999,0,No,
82705,,6.29,1.00,$6.29,0,999,0,No,
82710,,20.71,1.00,$20.71,0,999,0,No,
82715,,12.26,1.00,$12.26,0,999,0,No,
82725,,16.41,1.00,$16.41,0,999,0,No,
82726,,22.26,1.00,$22.26,0,999,0,No,
82728,,16.8,1.00,$16.80,0,999,0,No,
82731,,79.4,1.00,$79.40,0,999,0,No,
82735,,22.87,1.00,$22.87,0,999,0,No,
82742,,24.41,1.00,$24.41,0,999,0,No,
82746,,18.12,1.00,$18.12,0,999,0,No,
82747,,21.22,1.00,$21.22,0,999,0,No,
82757,,9.63,1.00,$9.63,0,999,0,No,
