,,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after July 1, 2015 Please refer to the Fee Schedule Instructions on the website for an explaination of each field",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Base Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
45805,,18.00,33.94,$610.92,000,999,090,No,
45820,,16.00,33.94,$543.04,000,999,090,No,
45825,,18.00,33.94,$610.92,000,999,090,No,
45900,,2.00,33.94,$67.88,000,999,010,No,
45905,,1.00,33.94,$33.94,000,999,010,No,
45910,,1.00,33.94,$33.94,000,999,010,No,
45915,,1.00,33.94,$33.94,000,999,010,No,
45990,,2.10,33.94,$71.27,000,999,000,No,
45999,,,,Code is Manually Priced,000,999,090,No,
46020,,4.96,33.94,$168.34,000,999,010,No,
46030,,0.60,33.94,$20.36,000,999,010,No,
46040,,2.40,33.94,$81.46,000,999,090,No,
46045,,2.40,33.94,$81.46,000,999,090,No,
46050,,0.90,33.94,$30.55,000,999,010,No,
46060,,9.50,33.94,$322.43,000,999,090,No,
46070,,1.20,33.94,$40.73,000,1,090,No,
46080,,3.00,33.94,$101.82,000,999,010,No,
46083,,0.75,33.94,$25.46,000,999,010,No,
46200,,3.50,33.94,$118.79,000,999,090,No,
46220,,0.60,33.94,$20.36,000,999,010,No,
46221,,1.30,33.94,$44.12,000,999,010,No,
46230,,1.20,33.94,$40.73,000,999,010,No,
46250,,4.00,33.94,$135.76,000,999,090,No,
46255,,8.00,33.94,$271.52,000,999,090,No,
46257,,8.50,33.94,$288.49,000,999,090,No,
46258,,9.00,33.94,$305.46,000,999,090,No,
46260,,8.00,33.94,$271.52,000,999,090,No,
46261,,8.50,33.94,$288.49,000,999,090,No,
46262,,9.00,33.94,$305.46,000,999,090,No,
46270,,2.40,33.94,$81.46,000,999,090,No,
46275,,9.50,33.94,$322.43,000,999,090,No,
46280,,6.50,33.94,$220.61,000,999,090,No,
46285,,2.00,33.94,$67.88,000,999,090,No,
46288,,8.99,33.94,$305.12,000,999,090,No,
46320,,1.20,33.94,$40.73,000,999,010,No,
46500,,0.50,33.94,$16.97,000,999,010,No,
46505,,4.66,33.94,$158.16,000,999,010,No,
46600,,0.30,33.94,$10.18,000,999,000,No,
46604,,0.40,33.94,$13.58,000,999,000,No,
46606,,0.60,33.94,$20.36,000,999,000,No,
46608,,0.70,33.94,$23.76,000,999,000,No,
46610,,0.40,33.94,$13.58,000,999,000,No,
46611,,1.38,33.94,$46.84,000,999,000,No,
46612,,0.50,33.94,$16.97,000,999,000,No,
46614,,1.70,33.94,$57.70,000,999,000,No,
46615,,3.02,33.94,$102.50,000,999,000,No,
46700,,9.00,33.94,$305.46,001,999,090,No,
46705,,10.00,33.94,$339.40,000,1,090,No,
46706,,2.89,33.94,$98.09,000,999,010,No,
46707,,7.70,33.94,$261.34,000,999,090,No,
46710,,19.20,33.94,$651.65,000,999,090,No,
46712,,40.13,33.94,"$1,362.01",000,999,090,No,
46715,,12.00,33.94,$407.28,000,999,090,No,
46716,,12.83,33.94,$435.45,000,999,090,No,
46730,,16.00,33.94,$543.04,000,999,090,No,
46735,,22.00,33.94,$746.68,000,999,090,No,
46740,,24.00,33.94,$814.56,000,999,090,No,
46742,,38.78,33.94,"$1,316.19",000,999,090,No,
46744,,43.54,33.94,"$1,477.75",000,999,090,No,
46746,,47.63,33.94,"$1,616.56",000,999,090,No,
46748,,53.07,33.94,"$1,801.20",000,999,090,No,
46750,,10.00,33.94,$339.40,015,999,090,No,
46751,,10.00,33.94,$339.40,000,14,090,No,
46753,,13.78,33.94,$467.69,000,999,090,No,
46754,,4.00,33.94,$135.76,000,999,010,No,
46760,,14.00,33.94,$475.16,000,999,090,No,
46761,,14.00,33.94,$475.16,000,999,090,No,
46762,,22.01,33.94,$747.02,000,999,090,No,
46900,,0.50,33.94,$16.97,000,999,010,No,
46910,,0.70,33.94,$23.76,000,999,010,No,
46916,,0.70,33.94,$23.76,000,999,010,No,
46917,,0.70,33.94,$23.76,000,999,010,No,
46922,,1.00,33.94,$33.94,000,999,010,No,
46924,,4.00,33.94,$135.76,000,999,010,No,
46930,,4.05,33.94,$137.46,000,999,090,No,
46940,,2.00,33.94,$67.88,000,999,010,No,
46942,,2.00,33.94,$67.88,000,999,010,No,
46945,,1.30,33.94,$44.12,000,999,090,No,
46946,,1.40,33.94,$47.52,000,999,090,No,
46947,,6.86,33.94,$232.83,000,999,090,No,
46999,,,,Code is Manually Priced,000,999,090,No,
47000,,3.00,33.94,$101.82,000,999,000,No,
47001,,2.42,33.94,$82.13,000,999,000,No,
47010,,16.00,33.94,$543.04,000,999,090,No,
47015,,27.42,33.94,$930.63,000,999,090,No,
47100,,10.00,33.94,$339.40,000,999,090,No,
47120,,29.00,33.94,$984.26,000,999,090,No,
47122,,40.00,33.94,"$1,357.60",000,999,090,No,
47125,,39.00,33.94,"$1,323.66",000,999,090,No,
47130,,39.00,33.94,"$1,323.66",000,999,090,No,
47133,,61.03,33.94,"$2,071.36",000,999,000,No,
47135,,117.95,33.94,"$4,003.22",000,999,090,No,
47136,,72.10,33.94,"$2,447.07",000,999,090,No,
47140,,50.08,33.94,"$1,699.72",000,999,090,No,
47141,,50.08,33.94,"$1,699.72",000,999,090,No,
47142,,50.08,33.94,"$1,699.72",000,999,090,No,
47143,,77.27,33.94,"$2,622.54",000,999,000,No,
47144,,73.91,33.94,"$2,508.51",000,999,000,No,
47145,,72.24,33.94,"$2,451.83",000,999,000,No,
47146,,7.02,33.94,$238.26,000,999,000,No,
47147,,8.19,33.94,$277.97,000,999,000,No,
47300,,15.00,33.94,$509.10,000,999,090,No,
47350,,14.00,33.94,$475.16,000,999,090,No,
47360,,20.00,33.94,$678.80,000,999,090,No,
47361,,40.67,33.94,"$1,380.34",000,999,090,No,
47362,,14.53,33.94,$493.15,000,999,090,No,
47370,,20.77,33.94,$704.93,000,999,090,No,
47371,,19.58,33.94,$664.55,000,999,090,No,
47379,,,,Code is Manually Priced,000,999,090,No,
47380,,24.41,33.94,$828.48,000,999,090,No,
47381,,24.13,33.94,$818.97,000,999,090,No,
47382,,14.51,33.94,$492.47,000,999,010,No,
47383,,173.80,33.94,"$5,898.77",000,999,010,No,
47399,,,,Code is Manually Priced,000,999,090,No,
47400,,20.00,33.94,$678.80,000,999,090,No,
47420,,19.00,33.94,$644.86,000,999,090,No,
47425,,23.00,33.94,$780.62,000,999,090,No,
47460,,23.00,33.94,$780.62,000,999,090,No,
47480,,13.00,33.94,$441.22,000,999,090,No,
47490,,6.65,33.94,$225.70,000,999,090,No,
47500,,2.40,33.94,$81.46,000,999,000,No,
47505,,1.06,33.94,$35.98,000,999,000,No,
47510,,7.00,33.94,$237.58,000,999,090,No,
47511,,7.94,33.94,$269.48,000,999,090,No,
47525,,4.40,33.94,$149.34,000,999,010,No,
47530,,5.90,33.94,$200.25,000,999,090,No,
47550,,4.13,33.94,$140.17,000,999,000,No,
47552,,6.00,33.94,$203.64,000,999,000,No,
47553,,7.13,33.94,$241.99,000,999,000,No,
47554,,9.29,33.94,$315.30,000,999,000,No,
47555,,7.73,33.94,$262.36,000,999,000,No,
47556,,11.35,33.94,$385.22,000,999,000,No,
47560,,6.24,33.94,$211.79,000,999,000,No,
47561,,7.02,33.94,$238.26,000,999,000,No,
47562,,15.15,33.94,$514.19,000,999,090,No,
47563,,16.30,33.94,$553.22,000,999,090,No,
47564,,19.36,33.94,$657.08,000,999,090,No,
47570,,17.40,33.94,$590.56,000,999,090,No,
47579,,,,Code is Manually Priced,000,999,090,No,
47600,,17.00,33.94,$576.98,000,999,090,No,
47605,,18.00,33.94,$610.92,000,999,090,No,
47610,,20.00,33.94,$678.80,000,999,090,No,
47612,,26.33,33.94,$893.64,000,999,090,No,
47620,,23.00,33.94,$780.62,000,999,090,No,
47630,,7.00,33.94,$237.58,000,999,090,No,
47700,,17.00,33.94,$576.98,000,999,090,No,
47701,,20.00,33.94,$678.80,000,999,090,No,
47711,,26.73,33.94,$907.22,000,999,090,No,
47712,,34.23,33.94,"$1,161.77",000,999,090,No,
47715,,23.00,33.94,$780.62,000,999,090,No,
47720,,14.50,33.94,$492.13,000,999,090,No,
47721,,19.50,33.94,$661.83,000,999,090,No,
47740,,17.00,33.94,$576.98,000,999,090,No,
47741,,25.07,33.94,$850.88,000,999,090,No,
47760,,19.00,33.94,$644.86,000,999,090,No,
47765,,20.00,33.94,$678.80,000,999,090,No,
47780,,23.00,33.94,$780.62,000,999,090,No,
47785,,34.52,33.94,"$1,171.61",000,999,090,No,
47800,,20.00,33.94,$678.80,000,999,090,No,
47801,,8.00,33.94,$271.52,000,999,090,No,
47802,,20.00,33.94,$678.80,000,999,090,No,
47900,,26.72,33.94,$906.88,000,999,090,No,
47999,,,,Code is Manually Priced,000,999,090,No,
48000,,13.00,33.94,$441.22,000,999,090,No,
48001,,19.81,33.94,$672.35,000,999,090,No,
48020,,20.00,33.94,$678.80,000,999,090,No,
48100,,14.00,33.94,$475.16,000,999,090,No,
48102,,2.50,33.94,$84.85,000,999,010,No,
48105,,52.11,33.94,"$1,768.61",000,999,090,No,
48120,,17.00,33.94,$576.98,000,999,090,No,
48140,,20.00,33.94,$678.80,000,999,090,No,
48145,,23.00,33.94,$780.62,000,999,090,No,
48146,,31.35,33.94,"$1,064.02",000,999,090,No,
48148,,24.00,33.94,$814.56,000,999,090,No,
48150,,34.00,33.94,"$1,153.96",000,999,090,No,
48152,,45.03,33.94,"$1,528.32",000,999,090,No,
48153,,47.57,33.94,"$1,614.53",000,999,090,No,
48154,,45.03,33.94,"$1,528.32",000,999,090,No,
48155,,34.00,33.94,"$1,153.96",000,999,090,No,
48160,,,,Not a Benefit,,,,,
48400,,2.49,33.94,$84.51,000,999,000,No,
48500,,14.50,33.94,$492.13,000,999,090,No,
48510,,12.00,33.94,$407.28,000,999,090,No,
48520,,17.00,33.94,$576.98,000,999,090,No,
48540,,20.00,33.94,$678.80,000,999,090,No,
48545,,18.68,33.94,$634.00,000,999,090,No,
48547,,27.01,33.94,$916.72,000,999,090,No,
48548,,30.38,33.94,"$1,031.10",000,999,090,No,
48550,,,,Not a Benefit,,,,,
48551,,60.48,33.94,"$2,052.69",000,999,000,No,
48552,,4.84,33.94,$164.27,000,999,000,No,
48554,,42.52,33.94,"$1,443.13",000,999,090,No,
48556,,21.19,33.94,$719.19,000,999,090,No,
48999,,,,Code is Manually Priced,000,999,090,No,
49000,,10.00,33.94,$339.40,000,999,090,No,
49002,,8.00,33.94,$271.52,000,999,090,No,
49010,,10.00,33.94,$339.40,000,999,090,No,
49020,,10.00,33.94,$339.40,000,999,090,No,
49040,,12.00,33.94,$407.28,000,999,090,No,
49060,,10.00,33.94,$339.40,000,999,090,No,
49062,,15.38,33.94,$522.00,000,999,090,No,
49082,,3.78,33.94,$128.29,000,999,000,No,
49083,,7.15,33.94,$242.67,000,999,000,No,
49084,,2.25,33.94,$76.37,000,999,000,No,
49180,,2.50,33.94,$84.85,000,999,000,No,
49203,,19.70,33.94,$668.62,000,999,090,No,
49204,,25.10,33.94,$851.89,000,999,090,No,
49205,,28.71,33.94,$974.42,000,999,090,No,
49215,,18.00,33.94,$610.92,000,999,090,No,
49220,,23.00,33.94,$780.62,000,999,090,No,
49250,,8.00,33.94,$271.52,000,999,090,No,
49255,,10.00,33.94,$339.40,000,999,090,No,
49320,,7.53,33.94,$255.57,000,999,010,No,
49321,,8.02,33.94,$272.20,000,999,010,No,
49322,,8.34,33.94,$283.06,000,999,010,No,
49323,,12.89,33.94,$437.49,000,999,090,No,
49324,,7.25,33.94,$246.07,000,999,010,No,
49325,,7.80,33.94,$264.73,000,999,010,No,
49326,,3.54,33.94,$120.15,000,999,000,No,
49327,,2.94,33.94,$99.78,000,999,000,No,
49329,,,,Code is Manually Priced,000,999,090,No,
49400,,1.20,33.94,$40.73,000,999,000,No,
49402,,15.58,33.94,$528.79,000,999,090,No,
49405,,20.20,33.94,$685.59,000,999,000,No,
49406,,20.19,33.94,$685.25,000,999,000,No,
49407,,17.06,33.94,$579.02,000,999,000,No,
49411,,8.87,33.94,$301.05,000,999,000,No,
49412,,1.83,33.94,$62.11,000,999,000,No,
49418,,34.61,33.94,"$1,174.66",000,999,000,No,
49419,,8.38,33.94,$284.42,000,999,090,No,
49421,,9.42,33.94,$319.71,000,999,090,No,
49422,,9.44,33.94,$320.39,000,999,010,No,
49423,,2.04,33.94,$69.24,000,999,000,No,
49424,,1.06,33.94,$35.98,000,999,000,No,
49425,,14.00,33.94,$475.16,000,999,090,No,
49426,,12.15,33.94,$412.37,000,999,090,No,
49427,,1.06,33.94,$35.98,000,999,000,No,
49428,,7.58,33.94,$257.27,000,999,010,No,
49429,,9.27,33.94,$314.62,000,999,010,No,
49435,,2.28,33.94,$77.38,000,999,000,No,
49436,,3.44,33.94,$116.75,000,999,010,No,
49440,,21.51,33.94,$730.05,000,999,010,No,
49441,,25.54,33.94,$866.83,000,999,010,No,
49442,,20.82,33.94,$706.63,000,999,010,No,
49446,,21.32,33.94,$723.60,000,999,000,No,
49450,,14.98,33.94,$508.42,000,999,000,No,
49451,,15.85,33.94,$537.95,000,999,000,No,
49452,,19.35,33.94,$656.74,000,999,000,No,
49460,,15.91,33.94,$539.99,000,999,000,No,
49465,,3.30,33.94,$112.00,000,999,000,No,
49491,,14.14,33.94,$479.91,000,1,090,No,
49492,,17.35,33.94,$588.86,000,1,090,No,
49495,,9.05,33.94,$307.16,000,999,090,No,
49496,,10.88,33.94,$369.27,000,999,090,No,
49500,,7.00,33.94,$237.58,000,4,090,No,
49501,,10.59,33.94,$359.42,000,4,090,No,
49505,,8.50,33.94,$288.49,005,999,090,No,
49507,,10.63,33.94,$360.78,000,999,090,No,
49520,,11.00,33.94,$373.34,000,999,090,No,
49521,,11.16,33.94,$378.77,000,999,090,No,
49525,,9.00,33.94,$305.46,000,999,090,No,
49540,,10.00,33.94,$339.40,000,999,090,No,
49550,,8.50,33.94,$288.49,000,999,090,No,
49553,,9.60,33.94,$325.82,000,999,090,No,
49555,,10.00,33.94,$339.40,000,999,090,No,
49557,,13.13,33.94,$445.63,000,999,090,No,
49560,,12.00,33.94,$407.28,000,999,090,No,
49561,,14.17,33.94,$480.93,000,999,090,No,
49565,,14.00,33.94,$475.16,000,999,090,No,
49566,,14.86,33.94,$504.35,000,999,090,No,
49568,,6.23,33.94,$211.45,000,999,000,No,
49570,,4.00,33.94,$135.76,000,999,090,No,
49572,,9.68,33.94,$328.54,000,999,090,No,
49580,,6.00,33.94,$203.64,000,4,090,No,
49582,,8.23,33.94,$279.33,000,999,090,No,
49585,,8.44,33.94,$286.45,000,999,090,No,
49587,,8.70,33.94,$295.28,000,999,090,No,
49590,,9.00,33.94,$305.46,000,999,090,No,
49600,,10.00,33.94,$339.40,000,999,090,No,
49605,,15.00,33.94,$509.10,000,999,090,No,
49606,,13.86,33.94,$470.41,000,999,090,No,
49610,,12.00,33.94,$407.28,000,999,090,No,
49611,,12.00,33.94,$407.28,000,999,090,No,
49650,,8.77,33.94,$297.65,000,999,090,No,
49651,,11.25,33.94,$381.83,000,999,090,No,
49652,,15.05,33.94,$510.80,000,999,090,No,
49653,,18.80,33.94,$638.07,000,999,090,No,
49654,,17.28,33.94,$586.48,000,999,090,No,
49655,,20.80,33.94,$705.95,000,999,090,No,
49656,,17.35,33.94,$588.86,000,999,090,No,
49657,,25.03,33.94,$849.52,000,999,090,No,
49659,,18.12,33.94,$614.99,000,999,090,No,
49900,,6.50,33.94,$220.61,000,999,090,No,
49904,,28.84,33.94,$978.83,000,999,090,No,
49905,,8.85,33.94,$300.37,000,999,000,No,
49906,,53.76,33.94,"$1,824.61",000,999,090,No,
49999,,,,Code is Manually Priced,000,999,090,No,
50010,,10.00,33.94,$339.40,000,999,090,No,
50020,,12.00,33.94,$407.28,000,999,090,No,
50021,,4.74,33.94,$160.88,000,999,000,No,
50040,,17.00,33.94,$576.98,000,999,090,No,
50045,,16.00,33.94,$543.04,000,999,090,No,
5005F,,,,Not a Benefit,,,,,
50060,,20.00,33.94,$678.80,000,999,090,No,
50065,,24.00,33.94,$814.56,000,999,090,No,
50070,,24.00,33.94,$814.56,000,999,090,No,
50075,,26.00,33.94,$882.44,000,999,090,No,
50080,,20.00,33.94,$678.80,000,999,090,No,
50081,,20.00,33.94,$678.80,000,999,090,No,
50100,,15.00,33.94,$509.10,000,999,090,No,
5010F,,,,Not a Benefit,,,,,
50120,,18.00,33.94,$610.92,000,999,090,No,
50125,,18.00,33.94,$610.92,000,999,090,No,
50130,,21.00,33.94,$712.74,000,999,090,No,
50135,,25.00,33.94,$848.50,000,999,090,No,
5015F,,,,Not a Benefit,,,,,
50200,,4.00,33.94,$135.76,000,999,000,No,
50205,,8.00,33.94,$271.52,000,999,090,No,
5020F,,,,Not a Benefit,,,,,
50220,,20.00,33.94,$678.80,000,999,090,No,
50225,,24.00,33.94,$814.56,000,999,090,No,
50230,,27.00,33.94,$916.38,000,999,090,No,
50234,,24.00,33.94,$814.56,000,999,090,No,
50236,,26.00,33.94,$882.44,000,999,090,No,
50240,,24.00,33.94,$814.56,000,999,090,No,
50250,,23.35,33.94,$792.50,000,999,090,No,
50280,,15.00,33.94,$509.10,000,999,090,No,
50290,,10.00,33.94,$339.40,000,999,090,No,
50300,,35.00,33.94,"$1,187.90",000,999,000,No,
50320,,30.48,33.94,"$1,034.49",000,999,090,No,
50323,,47.04,33.94,"$1,596.54",000,999,000,No,
50325,,50.40,33.94,"$1,710.58",000,999,000,No,
50327,,4.50,33.94,$152.73,000,999,000,No,
50328,,3.94,33.94,$133.72,000,999,000,No,
50329,,3.76,33.94,$127.61,000,999,000,No,
50340,,22.00,33.94,$746.68,000,999,090,No,
50360,,48.00,33.94,"$1,629.12",000,999,090,No,
50365,,61.00,33.94,"$2,070.34",000,999,090,No,
50370,,24.00,33.94,$814.56,000,999,090,No,
50380,,45.00,33.94,"$1,527.30",000,999,090,No,
50382,,32.65,33.94,"$1,108.14",000,999,000,No,
50384,,31.55,33.94,"$1,070.81",000,999,000,No,
50385,,25.70,33.94,$872.26,000,999,000,No,
50386,,16.59,33.94,$563.06,000,999,000,No,
50387,,15.84,33.94,$537.61,000,999,000,No,
50389,,10.85,33.94,$368.25,000,999,000,No,
50390,,2.40,33.94,$81.46,000,999,000,No,
50391,,2.94,33.94,$99.78,000,999,000,No,
50392,,4.00,33.94,$135.76,000,999,000,No,
50393,,4.00,33.94,$135.76,000,999,000,No,
50394,,0.50,33.94,$16.97,000,999,000,No,
50395,,5.09,33.94,$172.75,000,999,000,No,
50396,,0.50,33.94,$16.97,000,999,000,No,
50398,,0.50,33.94,$16.97,000,999,000,No,
50400,,23.00,33.94,$780.62,000,999,090,No,
50405,,26.00,33.94,$882.44,000,999,090,No,
50500,,22.00,33.94,$746.68,000,999,090,No,
5050F,,,,Not a Benefit,,,,,
50520,,12.00,33.94,$407.28,000,999,090,No,
50525,,24.00,33.94,$814.56,000,999,090,No,
50526,,24.00,33.94,$814.56,000,999,090,No,
50540,,25.00,33.94,$848.50,000,999,090,No,
50541,,18.85,33.94,$639.77,000,999,090,No,
50542,,22.60,33.94,$767.04,000,999,090,No,
50543,,28.45,33.94,$965.59,000,999,090,No,
50544,,25.98,33.94,$881.76,000,999,090,No,
50545,,29.50,33.94,"$1,001.23",000,999,090,No,
50546,,24.08,33.94,$817.28,000,999,090,No,
50547,,29.36,33.94,$996.48,000,999,090,No,
50548,,28.28,33.94,$959.82,000,999,090,No,
50549,,,,Code is Manually Priced,000,999,090,No,
50551,,2.00,33.94,$67.88,000,999,000,No,
50553,,0.40,33.94,$13.58,000,999,000,No,
50555,,0.40,33.94,$13.58,000,999,000,No,
50557,,0.40,33.94,$13.58,000,999,000,No,
50561,,0.40,33.94,$13.58,000,999,000,No,
50562,,11.99,33.94,$406.94,000,999,090,No,
50570,,2.00,33.94,$67.88,000,999,000,No,
50572,,0.40,33.94,$13.58,000,999,000,No,
50574,,0.40,33.94,$13.58,000,999,000,No,
50575,,19.50,33.94,$661.83,000,999,000,No,
50576,,0.40,33.94,$13.58,000,999,000,No,
50580,,0.40,33.94,$13.58,000,999,000,No,
50590,,16.32,33.94,$553.90,000,999,090,No,
50592,,121.89,33.94,"$4,136.95",000,999,010,No,
50593,,91.08,33.94,"$3,091.26",000,999,010,No,
50600,,18.00,33.94,$610.92,000,999,090,No,
50605,,18.00,33.94,$610.92,000,999,090,No,
5060F,,,,Not a Benefit,,,,,
50610,,19.00,33.94,$644.86,000,999,090,No,
50620,,18.00,33.94,$610.92,000,999,090,No,
5062F,,,,Not a Benefit,,,,,
50630,,20.00,33.94,$678.80,000,999,090,No,
50650,,20.00,33.94,$678.80,000,999,090,No,
50660,,28.00,33.94,$950.32,000,999,090,No,
50684,,0.50,33.94,$16.97,000,999,000,No,
50686,,0.50,33.94,$16.97,000,999,000,No,
50688,,1.00,33.94,$33.94,000,999,010,No,
50690,,0.50,33.94,$16.97,000,999,000,No,
50700,,20.00,33.94,$678.80,000,999,090,No,
50715,,16.00,33.94,$543.04,000,999,090,No,
50722,,12.00,33.94,$407.28,000,999,090,No,
50725,,24.00,33.94,$814.56,000,999,090,No,
50727,,11.61,33.94,$394.04,000,999,090,No,
50728,,13.73,33.94,$466.00,000,999,090,No,
50740,,22.00,33.94,$746.68,000,999,090,No,
50750,,32.00,33.94,"$1,086.08",000,999,090,No,
50760,,26.00,33.94,$882.44,000,999,090,No,
50770,,25.00,33.94,$848.50,000,999,090,No,
50780,,22.00,33.94,$746.68,000,999,090,No,
50782,,24.11,33.94,$818.29,000,999,090,No,
50783,,24.80,33.94,$841.71,000,999,090,No,
50785,,25.00,33.94,$848.50,000,999,090,No,
50800,,22.00,33.94,$746.68,000,999,090,No,
50810,,31.00,33.94,"$1,052.14",000,999,090,No,
50815,,28.00,33.94,$950.32,000,999,090,No,
50820,,28.00,33.94,$950.32,000,999,090,No,
50825,,22.00,33.94,$746.68,000,999,090,No,
50830,,26.00,33.94,$882.44,000,999,090,No,
50840,,28.00,33.94,$950.32,000,999,090,No,
50845,,27.22,33.94,$923.85,000,999,090,No,
50860,,18.00,33.94,$610.92,000,999,090,No,
50900,,20.00,33.94,$678.80,000,999,090,No,
50920,,20.00,33.94,$678.80,000,999,090,No,
50930,,20.00,33.94,$678.80,000,999,090,No,
50940,,10.00,33.94,$339.40,000,999,090,No,
50945,,,,Code is Manually Priced,000,999,090,No,
50947,,31.81,33.94,"$1,079.63",000,999,090,No,
50948,,29.08,33.94,$986.98,000,999,090,No,
50949,,,,Code is Manually Priced,000,999,090,No,
50951,,2.00,33.94,$67.88,000,999,000,No,
50953,,0.40,33.94,$13.58,000,999,000,No,
50955,,0.40,33.94,$13.58,000,999,000,No,
50957,,0.40,33.94,$13.58,000,999,000,No,
50961,,0.40,33.94,$13.58,000,999,000,No,
50970,,2.00,33.94,$67.88,000,999,000,No,
50972,,0.40,33.94,$13.58,000,999,000,No,
50974,,0.40,33.94,$13.58,000,999,000,No,
50976,,0.40,33.94,$13.58,000,999,000,No,
50980,,0.40,33.94,$13.58,000,999,000,No,
5100F,,,,Not a Benefit,,,,,
51020,,12.00,33.94,$407.28,000,999,090,No,
51030,,12.00,33.94,$407.28,000,999,090,No,
51040,,8.07,33.94,$273.90,000,999,090,No,
51045,,10.00,33.94,$339.40,000,999,090,No,
51050,,11.00,33.94,$373.34,000,999,090,No,
51060,,16.13,33.94,$547.45,000,999,090,No,
51065,,16.02,33.94,$543.72,000,999,090,No,
51080,,8.00,33.94,$271.52,000,999,090,No,
51100,,1.21,33.94,$41.07,000,999,000,No,
51101,,2.49,33.94,$84.51,000,999,000,No,
51102,,6.41,33.94,$217.56,000,999,010,No,
51500,,14.00,33.94,$475.16,000,999,090,No,
51520,,13.00,33.94,$441.22,000,999,090,No,
51525,,20.00,33.94,$678.80,000,999,090,No,
51530,,13.00,33.94,$441.22,000,999,090,No,
51535,,13.00,33.94,$441.22,000,999,090,No,
51550,,17.00,33.94,$576.98,000,999,090,No,
51555,,20.00,33.94,$678.80,000,999,090,No,
51565,,25.00,33.94,$848.50,000,999,090,No,
51570,,24.00,33.94,$814.56,000,999,090,No,
51575,,33.00,33.94,"$1,120.02",000,999,090,No,
51580,,35.00,33.94,"$1,187.90",000,999,090,No,
51585,,40.00,33.94,"$1,357.60",000,999,090,No,
51590,,45.00,33.94,"$1,527.30",000,999,090,No,
51595,,49.00,33.94,"$1,663.06",000,999,090,No,
51596,,60.00,33.94,"$2,036.40",000,999,090,No,
51597,,56.00,33.94,"$1,900.64",000,999,090,No,
51600,,0.30,33.94,$10.18,000,999,000,No,
51605,,0.50,33.94,$16.97,000,999,000,No,
51610,,0.40,33.94,$13.58,000,999,000,No,
51700,,0.20,33.94,$6.79,000,999,000,No,
51701,,1.22,33.94,$41.41,000,999,000,No,
51702,,1.92,33.94,$65.16,000,999,000,No,
51703,,2.65,33.94,$89.94,000,999,000,No,
51705,,0.50,33.94,$16.97,000,999,010,No,
51710,,2.50,33.94,$84.85,000,999,010,No,
51715,,5.21,33.94,$176.83,000,999,000,No,
51720,,0.80,33.94,$27.15,000,999,000,No,
51725,26,0.78,33.94,$26.47,000,999,000,No,
51725,TC,0.52,33.94,$17.65,000,999,000,No,
51725,,1.30,33.94,$44.12,000,999,000,No,
51726,26,0.96,33.94,$32.58,000,999,000,No,
51726,TC,0.64,33.94,$21.72,000,999,000,No,
51726,,1.60,33.94,$54.30,000,999,000,No,
51727,26,1.88,33.94,$63.81,000,999,000,No,
51727,TC,3.24,33.94,$109.97,000,999,000,No,
51727,,5.12,33.94,$173.77,000,999,000,No,
51728,26,1.86,33.94,$63.13,000,999,000,No,
51728,TC,3.26,33.94,$110.64,000,999,000,No,
51728,,5.11,33.94,$173.43,000,999,000,No,
51729,26,2.21,33.94,$75.01,000,999,000,No,
51729,TC,3.30,33.94,$112.00,000,999,000,No,
51729,,5.51,33.94,$187.01,000,999,000,No,
51736,26,0.18,33.94,$6.11,000,999,000,No,
51736,TC,0.22,33.94,$7.47,000,999,000,No,
51736,,0.30,33.94,$10.18,000,999,000,No,
51741,26,0.36,33.94,$12.22,000,999,000,No,
51741,TC,0.24,33.94,$8.15,000,999,000,No,
51741,,0.60,33.94,$20.36,000,999,000,No,
51784,26,1.95,33.94,$66.18,000,999,000,No,
51784,TC,0.36,33.94,$12.22,000,999,000,No,
51784,,2.31,33.94,$78.40,000,999,000,No,
51785,26,1.68,33.94,$57.02,000,999,000,No,
51785,TC,1.12,33.94,$38.01,000,999,000,No,
51785,,2.80,33.94,$95.03,000,999,000,No,
51792,26,1.55,33.94,$52.61,000,999,000,No,
51792,TC,1.76,33.94,$59.73,000,999,000,No,
51792,,4.40,33.94,$149.34,000,999,000,No,
51797,26,1.20,33.94,$40.73,000,999,000,No,
51797,TC,0.80,33.94,$27.15,000,999,000,No,
51797,,2.00,33.94,$67.88,000,999,000,No,
51798,,0.42,33.94,$14.25,000,999,000,No,
51800,,20.00,33.94,$678.80,000,999,090,No,
51820,,29.00,33.94,$984.26,000,999,090,No,
51840,,15.00,33.94,$509.10,000,999,090,No,
51841,,16.00,33.94,$543.04,000,999,090,No,
51845,,15.00,33.94,$509.10,000,999,090,No,
51860,,15.00,33.94,$509.10,000,999,090,No,
51865,,16.00,33.94,$543.04,000,999,090,No,
51880,,6.00,33.94,$203.64,000,999,090,No,
51900,,22.00,33.94,$746.68,000,999,090,No,
51920,,18.00,33.94,$610.92,000,999,090,No,
51925,,21.00,33.94,$712.74,000,999,090,No,
51940,,19.00,33.94,$644.86,000,999,090,No,
